GRID DEGREE,GRID SIZE,NUM TYPES,INITIALIZATION,UTILITY,STEPS,evenness,# colorful edges,Is max (evenness),Is max (# colorful edges)
CIRCLE_WORLD,400,7,equitable_init,AvgDiffTypeCountingDiversityUtility,24.566666666666666,0.852361825094849,1.0,0,1
CIRCLE_WORLD,400,7,schelling_random_init,BinaryDiversityUtility,45.6,0.745741554243775,0.7878750000000001,1,0
CIRCLE_WORLD,400,7,schelling_random_init,TypeCountingDiversityUtility,86.93333333333334,0.7254326278919873,0.9944999999999999,0,0
CIRCLE_WORLD,400,7,schelling_random_init,DifferenceCountDiversityUtility,87.4,0.7255094531961721,0.99825,0,0
CIRCLE_WORLD,400,7,schelling_random_init,AvgDiffTypeCountingDiversityUtility,88.36666666666666,0.725936277963241,1.0,0,1
CIRCLE_WORLD,400,7,schelling_equitable_init,BinaryDiversityUtility,45.96666666666667,0.7441749024079977,0.7916249999999999,1,0
CIRCLE_WORLD,400,7,schelling_equitable_init,TypeCountingDiversityUtility,86.86666666666666,0.7267392005796108,0.9960416666666668,0,0
CIRCLE_WORLD,400,7,schelling_equitable_init,DifferenceCountDiversityUtility,87.03333333333333,0.7271892825166517,0.9980833333333334,0,0
CIRCLE_WORLD,400,7,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,88.03333333333333,0.7279771880907955,1.0,0,1
CIRCLE_WORLD,400,8,random_init,BinaryDiversityUtility,2.6333333333333333,0.8860883179871301,0.9014166666666666,1,0
CIRCLE_WORLD,400,8,random_init,TypeCountingDiversityUtility,21.8,0.8712726948451159,0.9968750000000001,0,0
CIRCLE_WORLD,400,8,random_init,DifferenceCountDiversityUtility,21.7,0.8691479718039171,0.99775,0,0
CIRCLE_WORLD,400,8,random_init,AvgDiffTypeCountingDiversityUtility,22.866666666666667,0.8698502928910418,1.0,0,1
CIRCLE_WORLD,400,8,equitable_init,BinaryDiversityUtility,2.066666666666667,0.8944856784616511,0.9000416666666665,1,0
CIRCLE_WORLD,400,8,equitable_init,TypeCountingDiversityUtility,21.7,0.8748403212355169,0.9978333333333332,0,0
CIRCLE_WORLD,400,8,equitable_init,DifferenceCountDiversityUtility,21.433333333333334,0.8747371143148287,0.9980416666666668,0,0
CIRCLE_WORLD,400,8,equitable_init,AvgDiffTypeCountingDiversityUtility,22.4,0.8750676408824616,1.0,0,1
CIRCLE_WORLD,400,8,schelling_random_init,BinaryDiversityUtility,45.1,0.7504186942958498,0.7882500000000001,1,0
CIRCLE_WORLD,400,8,schelling_random_init,TypeCountingDiversityUtility,86.73333333333333,0.7301646692903289,0.9963333333333332,0,0
CIRCLE_WORLD,400,8,schelling_random_init,DifferenceCountDiversityUtility,86.93333333333334,0.7292218467913947,0.9985833333333335,0,0
CIRCLE_WORLD,400,8,schelling_random_init,AvgDiffTypeCountingDiversityUtility,87.66666666666667,0.7298780937274977,1.0,0,1
CIRCLE_WORLD,400,8,schelling_equitable_init,BinaryDiversityUtility,44.233333333333334,0.758541815631288,0.7851250000000001,1,0
CIRCLE_WORLD,400,8,schelling_equitable_init,TypeCountingDiversityUtility,86.3,0.7354600900229387,0.9953749999999999,0,0
CIRCLE_WORLD,400,8,schelling_equitable_init,DifferenceCountDiversityUtility,86.63333333333334,0.7346877678265297,0.9984166666666666,0,0
CIRCLE_WORLD,400,8,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,87.4,0.7357149490282631,1.0,0,1
CIRCLE_WORLD,400,9,random_init,BinaryDiversityUtility,1.8333333333333333,0.9006141931803351,0.9095833333333334,1,0
CIRCLE_WORLD,400,9,random_init,TypeCountingDiversityUtility,19.633333333333333,0.8875076375784878,0.9984166666666667,0,0
CIRCLE_WORLD,400,9,random_init,DifferenceCountDiversityUtility,19.5,0.8869571914127892,0.9987083333333332,0,0
CIRCLE_WORLD,400,9,random_init,AvgDiffTypeCountingDiversityUtility,20.2,0.8872202585834583,1.0,0,1
CIRCLE_WORLD,400,9,equitable_init,BinaryDiversityUtility,1.5666666666666667,0.9006152010883569,0.9051250000000001,1,0
CIRCLE_WORLD,400,9,equitable_init,TypeCountingDiversityUtility,20.2,0.8817641588871098,0.9980416666666667,0,0
CIRCLE_WORLD,400,9,equitable_init,DifferenceCountDiversityUtility,20.033333333333335,0.8812439585747728,0.9985833333333333,0,0
CIRCLE_WORLD,400,9,equitable_init,AvgDiffTypeCountingDiversityUtility,20.666666666666668,0.8813698569016061,1.0,0,1
CIRCLE_WORLD,400,9,schelling_random_init,BinaryDiversityUtility,44.46666666666667,0.7544606119354268,0.7876666666666666,1,0
CIRCLE_WORLD,400,9,schelling_random_init,TypeCountingDiversityUtility,85.76666666666667,0.7317028426491561,0.9939999999999999,0,0
CIRCLE_WORLD,400,9,schelling_random_init,DifferenceCountDiversityUtility,86.26666666666667,0.731518838366989,0.9981250000000002,0,0
CIRCLE_WORLD,400,9,schelling_random_init,AvgDiffTypeCountingDiversityUtility,87.3,0.7332608899826104,1.0,0,1
CIRCLE_WORLD,400,9,schelling_equitable_init,BinaryDiversityUtility,44.06666666666667,0.7578352323809115,0.7839999999999999,1,0
CIRCLE_WORLD,400,9,schelling_equitable_init,TypeCountingDiversityUtility,86.36666666666666,0.7320167038801824,0.9951666666666666,0,0
CIRCLE_WORLD,400,9,schelling_equitable_init,DifferenceCountDiversityUtility,86.56666666666666,0.7360464104721284,0.9983333333333333,0,0
CIRCLE_WORLD,400,9,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,87.36666666666666,0.737044643786313,1.0,0,1
CYLINDER_WORLD,2x200,2,random_init,BinaryDiversityUtility,16.933333333333334,0.7861835996989724,0.6739444444444443,1,0
CYLINDER_WORLD,2x200,2,random_init,TypeCountingDiversityUtility,16.933333333333334,0.7861835996989724,0.6739444444444443,0,0
CYLINDER_WORLD,2x200,2,random_init,DifferenceCountDiversityUtility,62.36666666666667,0.6295792320912766,0.9002777777777776,0,1
CYLINDER_WORLD,2x200,2,random_init,AvgDiffTypeCountingDiversityUtility,62.36666666666667,0.6295792320912766,0.9002777777777776,0,0
CYLINDER_WORLD,2x200,2,equitable_init,BinaryDiversityUtility,18.166666666666668,0.7884272353970349,0.6807777777777778,1,0
CYLINDER_WORLD,2x200,2,equitable_init,TypeCountingDiversityUtility,18.166666666666668,0.7884272353970349,0.6807777777777778,0,0
CYLINDER_WORLD,2x200,2,equitable_init,DifferenceCountDiversityUtility,62.9,0.6411168041267725,0.9002222222222223,0,1
CYLINDER_WORLD,2x200,2,equitable_init,AvgDiffTypeCountingDiversityUtility,62.9,0.6411168041267725,0.9002222222222223,0,0
CYLINDER_WORLD,2x200,2,schelling_random_init,BinaryDiversityUtility,66.16666666666667,0.6922935714842133,0.766388888888889,1,0
CYLINDER_WORLD,2x200,2,schelling_random_init,TypeCountingDiversityUtility,66.16666666666667,0.6922935714842133,0.766388888888889,0,0
CYLINDER_WORLD,2x200,2,schelling_random_init,DifferenceCountDiversityUtility,96.73333333333333,0.5880515219976137,0.9458333333333331,0,1
CYLINDER_WORLD,2x200,2,schelling_random_init,AvgDiffTypeCountingDiversityUtility,96.73333333333333,0.5880515219976137,0.9458333333333331,0,0
CYLINDER_WORLD,2x200,2,schelling_equitable_init,BinaryDiversityUtility,68.63333333333334,0.6867887674735492,0.7926666666666665,1,0
CYLINDER_WORLD,2x200,2,schelling_equitable_init,TypeCountingDiversityUtility,68.63333333333334,0.6867887674735492,0.7926666666666665,0,0
CYLINDER_WORLD,2x200,2,schelling_equitable_init,DifferenceCountDiversityUtility,100.16666666666667,0.5908827286969525,0.9553333333333334,0,1
CYLINDER_WORLD,2x200,2,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,100.16666666666667,0.5908827286969525,0.9553333333333334,0,0
CYLINDER_WORLD,2x200,3,random_init,BinaryDiversityUtility,5.6,0.5947871527141051,0.7233888888888889,1,0
CYLINDER_WORLD,2x200,3,random_init,TypeCountingDiversityUtility,59.766666666666666,0.5056777604736011,0.9560555555555558,0,0
CYLINDER_WORLD,2x200,3,random_init,DifferenceCountDiversityUtility,62.9,0.4782830522933997,0.979388888888889,0,0
CYLINDER_WORLD,2x200,3,random_init,AvgDiffTypeCountingDiversityUtility,67.86666666666666,0.47709020931654744,0.9861666666666665,0,1
CYLINDER_WORLD,2x200,3,equitable_init,BinaryDiversityUtility,5.8,0.5951601477478522,0.7229444444444443,1,0
CYLINDER_WORLD,2x200,3,equitable_init,TypeCountingDiversityUtility,61.3,0.5036979732846433,0.9608888888888889,0,0
CYLINDER_WORLD,2x200,3,equitable_init,DifferenceCountDiversityUtility,64.1,0.47674014507475615,0.9816666666666667,0,0
CYLINDER_WORLD,2x200,3,equitable_init,AvgDiffTypeCountingDiversityUtility,68.3,0.47460934234187196,0.9871666666666666,0,1
CYLINDER_WORLD,2x200,3,schelling_random_init,BinaryDiversityUtility,52.833333333333336,0.49014110555419194,0.6921666666666667,1,0
CYLINDER_WORLD,2x200,3,schelling_random_init,TypeCountingDiversityUtility,115.8,0.4745742199197727,0.9647777777777777,0,0
CYLINDER_WORLD,2x200,3,schelling_random_init,DifferenceCountDiversityUtility,107.0,0.41457120829624483,0.9903333333333333,0,0
CYLINDER_WORLD,2x200,3,schelling_random_init,AvgDiffTypeCountingDiversityUtility,111.6,0.41533539909204725,0.9973333333333334,0,1
CYLINDER_WORLD,2x200,3,schelling_equitable_init,BinaryDiversityUtility,53.1,0.4917688905127166,0.696,1,0
CYLINDER_WORLD,2x200,3,schelling_equitable_init,TypeCountingDiversityUtility,115.56666666666666,0.4769487441581968,0.9660555555555557,0,0
CYLINDER_WORLD,2x200,3,schelling_equitable_init,DifferenceCountDiversityUtility,107.43333333333334,0.41838051853582264,0.9890555555555555,0,0
CYLINDER_WORLD,2x200,3,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,112.26666666666667,0.41707726775312354,0.9972777777777779,0,1
CYLINDER_WORLD,2x200,4,random_init,BinaryDiversityUtility,2.566666666666667,0.6600678415647578,0.7783888888888889,1,0
